## Sheet: Sheet1
Observation | W | verse | Additional notes
Jesus | who | John 8:31 | Son of God, Promised Messiah, 2nd Member of the Trinity, generally awesome dude
people who believed in Him  | who | John 8:31 | the crowd of listeners and/or followers that have been witnesses are now turning to believe
remain faithful  | what | John 8:31 | to remain or abide from (G3306) to remain continually, or continue to the present
teachings | what | John 8:31 | from (G3056) /Low - gohs/   a spoken word embodying a concept or idea
the truth | what | John 8:32 | objective truth, that which is always trut    "I came into the world to testify to the truth." - Jesus (John 18:37)
free | what | John 8:32 | for the Jews, freedom was a deeply rich and culturally significant concept
descendants of Abraham | who | John 8:33 | The Jews find their righteousness and link to God in the Abrahamic Covanent and following lineage
have never been slaves | what | John 8:33 | despite being enslaved by Egypt, Persia, Babylon, and Rome, they saw themselves as free people
what do you mean?  | what | John 8:33 | They didn't understand Jesus was talking about spirutal freedom, not physical freedom
everyone… is a slave to sin | what | John 8:34 | we know that "all have sinned" (Romans 3:23), thus all people are slaves to sin
not permanent member | what | John 8:35 | slavery being a common practice then, the idea of a relationship of a slave to the family would have been well known
part of the family forever | what | John 8:35 | the relationship of a son can never be changed because it's not based on actions, but position
son sets you free… | what | John 8:36 | because of Christ's position with the Father, the freedom He offers can never be revoked or replaced
no room in your hearts | what | John 8:37 | Jesus illustrating that believing in Him is a matter of faith of the heart, not just the facts of the head
Our Father is Abraham | who | John 8:39 | again, the Jewish leaders are trying to use their lineage, not their lifestyle, to justify their righteousness
if you really were… | what | John 8:40 | Abraham believed (Gen 15:6), thus if they were his descendants, they would also believe
we aren't illegitimate | what | John 8:41 | the accusaction of being illegitimate would have been a serious insult to disconnect them from Abraham
If God were… you would love | what | John 8:42 | Jesus makes a direct corellation between the knowledge of God and a love for Christ
he sent me | what | John 8:42 | Jesus again reminding us that His mission and life was directed by a divine timeline
children of the Devil | who | John 8:44 | now taking it a step further, Jesus now claims that they are children of the devil
liar, murderer, consistent with | what | John 8:44 | the charater of enemy is seen in his actions, as ours is seen in ours as we live our life
you naturally don't believe | what | John 8:45 | sin naturally doesn't choose holiness, light seems foolish to a darkened mentality
why don't you believe me? | what | John 8:46 | If Jesus is who He said it was, then why don't we today believe him? 
belongs to me… listens  | what | John 8:47 | one of the key characteristics of a heart for God is the obedience to His word

## Sheet: Sheet2

## Sheet: Sheet3
