## Sheet: Sheet1
Observation | W | verse | Additional notes
Sarai | who | Gen 16:1 | Soon to be called Sarah, wife of Abram, Mother of Isaac, has been barren up until this point
Abram | who | Gen 16:1 | Soon to be called Abraham, Progenator of the nation of Israel, first man to be called a Hebrew (Gen 14:13)
barren / unable to have child | what | Gen 16:1 | the state of Sarai's womb is also the state of God's promises. "barren" judges only the past, The Lord promises the future
Hagar | who | Gen 16:2 | an Egyptian servant of Sarai, mother of Ishamel
the Lord is preventing me… | what | Gen 16:2 | this shows an immaturity in Sarai's faith, the Lord never promises that which He won't fulfill, He just hadn't yet
Go sleep with my servant | what | Gen 16:2 | how often do we try and "help" God fulfill His promises to us?   Sarai understood God's promise, but not His timeline
have children through her | what | Gen 16:2 | like the Fall in Eden, Abram is tempted to and does sin based on his wife's inclination
Abram agreed… | what | Gen 16:2 | like Adam in the Garden, Abram still had the option to stop the sin from happening, but does not choose to do so
Sara gave Hagar as a wife | what | Gen 16:3 | completely NOT the Biblical plan for marriage, the father gives the bride to the husband, not another wife
Abram had sex with Hagar | what | Gen 16:4 | regardless of the fact that this sinful engagement was Sarai's idea, it was Abram that comitted the sin
she became pregnant | what | Gen 16:4 | this IS the outcome that Sarai suggested should happen (v2), Sarai wanted Hagar to have  child for her 
Hagar began to mistreet | what | Gen 16:4 | maritial unfaithfulness will ALWAYS bring emnity and strife to a family
This is all your fault | what | Gen 16:5 | now that Sarai got want she thought she wanted, she blames Abram for it all… how often sin never satisfies like we wanted
The Lord will show you | what | Gen 16:5 | in the midst of the storm that Sarai created, she now brings up God… how often do we turn to God after we try and fail ourselves
she is your servant | what | Gen 16:6 | Sarai is still in the "higher" position as the first wife, as Hagar was her servant to begin with, Sarai still out-ranks her
Sarai treated Hagar harshly | what | Gen 16:6 | as the sin cycle continues to spiral downward for Sarai, she now takes her anger out on Hagar, for following her idea
Hagar runs away | what | Gen 16:6 | just as in the Garden, the consequences of sin is displacement from the origianl home
The Angel of the Lord  | what | Gen 16:7 | though there are many angels mentioned in Scripture "The Angel of the Lord" is unique, He is best understood as a theophany
where: coming & going | what | Gen 16:8 | like Jesus with the Samaritan woman at the well, He gives Hagar the opportunity to be honest with Himself
more descendants | what | Gen 16:10 | The Lord promises Hagar that she too will have many descendants, this is not an extension of the Abrahamic Covanent
Ishmael: God Hears | what | Gen 16:11 | even in the midst of the sin of adultery, the Lord still dealt patiently and calmly with Hagar
live in open hostility | what | Gen 16:12 | unlike the promise of peace from the descendants of Isaac, Ishamel's descendats will be at war with everyone
against his realities | what | Gen 16:12 | this gives a clear Biblical precedant as to why the nation of Islam is forever opposed to the nation of Israel 
You are the God who sees | what | Gen 16:13 | it is clear by her language, Hagar understood that she was talking to the Lord, not a representative
86 years old | when | Gen 16:15 | the age of Abram when Ishmael was born. 

## Sheet: Sheet2

## Sheet: Sheet3
